Object Id	sts_id	sfl_id	msc_record_no	msc_record_address	msc_record_length	msc_record_type	msc_filename	msc_duplicate_hashcode	msc_duplicate_fl	msc_event_type	msc_rec_type_name	msc_call_type	msc_a_number	msc_a_number_normalized	msc_b_number	msc_b_number_normalized	msc_c_number	msc_c_number_normalized	msc_roaming_number	msc_start_dttm	msc_end_dttm	msc_duration	msc_call_direction	msc_call_status	msc_subscriber_type	msc_imsi	msc_imei	msc_address	msc_record_sequence_no	msc_ldc_indicator	msc_ldc_sequence_no	msc_ldc_correlation_id	msc_ldc_status	msc_ldc_tag	msc_bearer_service	msc_cell_id	msc_roaming_partner	msc_switch_name	msc_inc_route	msc_inc_operator_name	msc_out_route	msc_out_operator_name	msc_smsc_address	msc_lrn	msc_is_interconnect	msc_is_roaming	msc_part_key	msc_extra1	msc_extra2	msc_extra3	msc_extra4	msc_extra5	msc_extra6	msc_extra7	msc_extra8	msc_extra9	msc_extra10
100029	62	4002	28	4878	176	CDR	MSC_0001241019_101112.txt	740964660	false	Voice	MTC	Local	9986113288	9986113288	9767453756	9767453756				03/13/2020 03:02:00	03/13/2020 02:02:00	60	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC9	1	0					1	1	1	Ericssion							false	false	3										
100050	62	4002	49	8645	185	CDR	MSC_0001241019_101112.txt	1825139578	false	Voice	MOC	International	9986713288	9986713288	9369313756	9369313756				03/13/2020 18:04:00	03/13/2020 17:04:00	60	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC10	1	0					1	1	1	Ericssion							false	false	18										
100082	62	4002	81	14385	175	CDR	MSC_0001241019_101112.txt	1497884465	false	Voice	MTC	NLD	9367453766	9367453766	9369313756	9369313756				03/13/2020 12:10:00	03/13/2020 11:10:00	60	Incoming	Normal Release	Postpaid	177456192345709	9367453766	MSC3	1	0					1	1	1	Ericssion							false	true	12										
100165	62	4002	164	29316	175	CDR	MSC_0001241019_101112.txt	770452175	false	SMS	MT SMS	NLD	9986113777	9986113777	9887453756	9887453756				03/13/2020 11:11:00	03/13/2020 11:11:00	0	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC6	1	0					1	1	1	Ericssion							false	false	11										
100202	62	4002	201	35986	177	CDR	MSC_0001241019_101112.txt	-978721065	false	SMS	MT SMS	Local	9345637669	9345637669	9777453756	9777453756				03/13/2020 03:11:00	03/13/2020 03:11:00	0	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC3	1	0					1	1	1	Ericssion							false	true	3										
100232	62	4002	231	41359	185	CDR	MSC_0001241019_101112.txt	773604691	false	SMS	MT SMS	International	9986113289	9986113289	9367873756	9367873756				03/13/2020 12:06:00	03/13/2020 12:06:00	0	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC3	1	0					1	1	1	Ericssion							false	true	12										
100248	62	4002	247	44257	174	CDR	MSC_0001241019_101112.txt	740964660	false	MMS	MT MMS	NLD	9986113288	9986113288	9767453756	9767453756				03/13/2020 03:02:00	03/13/2020 03:02:00	0	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC9	1	0					1	1	1	Ericssion							false	false	3										
100033	62	4002	32	5605	174	CDR	MSC_0001241019_101112.txt	-148175788	false	Voice	MTC	NLD	9986113288	9986113288	9845300379	9845300379				03/02/2020 20:03:00	03/02/2020 18:53:00	70	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC3	1	0					1	1	1	Ericssion							false	true	20										
100057	62	4002	56	9910	176	CDR	MSC_0001241019_101112.txt	-216455404	false	Voice	MTC	Local	9986113288	9986113288	9777453756	9777453756				03/02/2020 01:05:00	03/02/2020 00:05:00	60	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC7	1	0					1	1	1	Ericssion							false	false	1										
100079	62	4002	78	13838	185	CDR	MSC_0001241019_101112.txt	831418938	false	Voice	MOC	International	9986713288	9986713288	9887453756	9887453756				03/02/2020 06:02:00	03/02/2020 04:42:00	80	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC10	1	0					1	1	1	Ericssion							false	false	6										
100097	62	4002	96	17065	175	CDR	MSC_0001241019_101112.txt	-37240529	false	Voice	MTC	NLD	9986173287	9986173287	9367453756	9367453756				03/02/2020 03:09:00	03/02/2020 01:49:00	80	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC8	1	0					1	1	1	Ericssion							false	false	3										
100154	62	4002	153	27351	175	CDR	MSC_0001241019_101112.txt	-169535757	false	SMS	MT SMS	NLD	9986113289	9986113289	9777453756	9777453756				03/02/2020 14:07:00	03/02/2020 14:07:00	0	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC5	1	0					1	1	1	Ericssion							false	false	14										
100155	62	4002	154	27527	176	CDR	MSC_0001241019_101112.txt	-166295947	false	SMS	MO SMS	Local	9986113287	9986113287	9777453756	9777453756				03/02/2020 15:01:00	03/02/2020 15:01:00	0	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC6	1	0					1	1	1	Ericssion							false	false	15										
100161	62	4002	160	28598	177	CDR	MSC_0001241019_101112.txt	856739609	false	SMS	MO SMS	Local	9986713289	9986713289	9845300379	9845300379				03/02/2020 13:04:00	03/02/2020 13:04:00	0	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC2	1	0					1	1	1	Ericssion							false	false	13										
100178	62	4002	177	31636	185	CDR	MSC_0001241019_101112.txt	-183875181	false	SMS	MO SMS	International	9986113289	9986113289	9367873756	9367873756				03/02/2020 10:08:00	03/02/2020 10:08:00	0	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC9	1	0					1	1	1	Ericssion							false	false	10										
100208	62	4002	207	37057	175	CDR	MSC_0001241019_101112.txt	-198367249	false	SMS	MO SMS	NLD	9986113777	9986113777	9367453756	9367453756				03/02/2020 06:04:00	03/02/2020 06:04:00	0	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC9	1	0					1	1	1	Ericssion							false	false	6										
100244	62	4002	243	43540	177	CDR	MSC_0001241019_101112.txt	-205475693	false	MMS	MO MMS	Local	9986113289	9986113289	9887453756	9887453756				03/02/2020 04:08:00	03/02/2020 04:08:00	0	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC5	1	0					1	1	1	Ericssion							false	false	4										
100253	62	4002	252	45150	174	CDR	MSC_0001241019_101112.txt	1659277683	false	Voice	MTC	NLD	9976113277	9976113277	9745300379	9745300379				03/02/2020 20:03:00	03/02/2020 18:53:00	70	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC3	1	0					1	1	1	Ericssion							false	true	20										
100053	62	4002	52	9183	185	CDR	MSC_0001241019_101112.txt	1899319472	false	Voice	MTC	International	9986173287	9986173287	9367873756	9367873756				03/24/2020 13:05:00	03/24/2020 12:05:00	60	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC3	1	0					1	1	1	Ericssion							false	true	13										
100152	62	4002	151	26990	184	CDR	MSC_0001241019_101112.txt	-1544387717	false	SMS	MT SMS	International	9986713288	9986713288	9777453756	9777453756				03/24/2020 11:08:00	03/24/2020 11:08:00	0	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC3	1	0					1	1	1	Ericssion							false	true	11										
100163	62	4002	162	28962	177	CDR	MSC_0001241019_101112.txt	-21720680	false	SMS	MO SMS	Local	9345637669	9345637669	7734140377	7734140377				03/24/2020 05:01:00	03/24/2020 05:01:00	0	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC4	1	0					1	1	1	Ericssion							false	false	5										
100188	62	4002	187	33450	176	CDR	MSC_0001241019_101112.txt	1705704054	false	SMS	MT SMS	Local	9986113287	9986113287	9887453756	9887453756				03/24/2020 07:01:00	03/24/2020 07:01:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC9	1	0					1	1	1	Ericssion							false	false	7										
100191	62	4002	190	34000	185	CDR	MSC_0001241019_101112.txt	-21720680	false	SMS	MO SMS	International	9345637669	9345637669	9369313756	9369313756				03/24/2020 05:01:00	03/24/2020 05:01:00	0	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC2	1	0					1	1	1	Ericssion							false	false	5										
100209	62	4002	208	37233	176	CDR	MSC_0001241019_101112.txt	-1526628198	false	SMS	MO SMS	NLD	9986713289	9986713289	9367453756	9367453756				03/24/2020 16:04:00	03/24/2020 16:04:00	0	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC10	1	0					1	1	1	Ericssion							false	false	16										
100230	62	4002	229	41003	177	CDR	MSC_0001241019_101112.txt	-1573127940	false	SMS	MT SMS	Local	9986713287	9986713287	9845300379	9845300379				03/24/2020 03:09:00	03/24/2020 03:09:00	0	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC1	1	0					1	1	1	Ericssion							false	false	3										
100255	62	4002	254	45502	185	CDR	MSC_0001241019_101112.txt	-588194322	false	Voice	MTC	International	9976173277	9976173277	9367773756	9367773756				03/24/2020 13:05:00	03/24/2020 12:05:00	60	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC3	1	0					1	1	1	Ericssion							false	true	13										
100041	62	4002	40	7037	186	CDR	MSC_0001241019_101112.txt	1479112623	false	Voice	MTC	International	9986113777	9986113777	9367453756	9367453756				03/21/2020 16:02:00	03/21/2020 14:02:00	120	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC1	1	0					1	1	1	Ericssion							false	false	16										
100071	62	4002	70	12407	177	CDR	MSC_0001241019_101112.txt	1500564179	false	Voice	MOC	Local	9986113289	9986113289	9367873756	9367873756				03/21/2020 22:02:00	03/21/2020 20:42:00	80	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC2	1	0					1	1	1	Ericssion							false	false	22										
100072	62	4002	71	12585	175	CDR	MSC_0001241019_101112.txt	1432852175	false	Voice	MTC	NLD	9986113777	9986113777	9845300379	9845300379				03/21/2020 03:11:00	03/21/2020 02:33:00	38	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC3	1	0					1	1	1	Ericssion							false	true	3										
100080	62	4002	79	14024	184	CDR	MSC_0001241019_101112.txt	-1824948230	false	Voice	MOC	International	9986713288	9986713288	9845300379	9845300379				03/21/2020 05:12:00	03/21/2020 03:52:00	80	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC1	1	0					1	1	1	Ericssion							false	false	5										
100122	62	4002	121	21589	176	CDR	MSC_0001241019_101112.txt	-1810607782	false	Voice	MTC	Local	9986713288	9986713288	9367873756	9367873756				03/21/2020 09:11:00	03/21/2020 08:11:00	60	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC3	1	0					1	1	1	Ericssion							false	true	9										
100143	62	4002	142	25369	177	CDR	MSC_0001241019_101112.txt	-1828728391	false	Voice	MTC	Local	9986713289	9986713289	9845300381	9845300381				03/21/2020 04:09:00	03/21/2020 03:09:00	60	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC4	1	0					1	1	1	Ericssion							false	false	4										
100168	62	4002	167	29846	185	CDR	MSC_0001241019_101112.txt	-1836167879	false	SMS	MO SMS	International	9986713289	9986713289	9767453756	9767453756				03/21/2020 02:05:00	03/21/2020 02:05:00	0	Outgoing	Normal Release	Postpaid	177456192345717	9986713289	MSC9	1	0					1	1	1	Ericssion							false	false	2										
100171	62	4002	170	30387	176	CDR	MSC_0001241019_101112.txt	1443444629	false	SMS	MT SMS	Local	9986113287	9986113287	7734140377	7734140377				03/21/2020 06:10:00	03/21/2020 06:10:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC2	1	0					1	1	1	Ericssion							false	false	6										
100221	62	4002	220	39370	184	CDR	MSC_0001241019_101112.txt	1432344053	false	SMS	MO SMS	International	9986113287	9986113287	9845300381	9845300381				03/21/2020 03:05:00	03/21/2020 03:05:00	0	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC2	1	0					1	1	1	Ericssion							false	false	3										
100257	62	4002	256	45865	175	CDR	MSC_0001241019_101112.txt	-1054660658	false	Voice	MTC	NLD	9976113777	9976113777	9745300379	9745300379				03/21/2020 03:11:00	03/21/2020 02:33:00	38	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC3	1	0					1	1	1	Ericssion							false	true	3										
100052	62	4002	51	9007	175	CDR	MSC_0001241019_101112.txt	866299663	false	Voice	MTC	NLD	9986173287	9986173287	9767453756	9767453756				03/12/2020 14:08:00	03/12/2020 13:08:00	60	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC2	1	0					1	1	1	Ericssion							false	false	14										
100116	62	4002	115	20516	184	CDR	MSC_0001241019_101112.txt	661884757	false	Voice	MTC	International	9986113287	9986113287	9777453756	9777453756				03/12/2020 05:04:00	03/12/2020 04:04:00	60	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC7	1	0					1	1	1	Ericssion							false	false	5										
100128	62	4002	127	22673	184	CDR	MSC_0001241019_101112.txt	658464693	false	Voice	MTC	International	9986113287	9986113287	9367873756	9367873756				03/12/2020 04:07:00	03/12/2020 02:57:00	70	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC9	1	0					1	1	1	Ericssion							false	false	4										
100130	62	4002	129	23037	185	CDR	MSC_0001241019_101112.txt	1746238843	false	Voice	MTC	International	9986713287	9986713287	9845300381	9845300381				03/12/2020 20:09:00	03/12/2020 19:09:00	60	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC1	1	0					1	1	1	Ericssion							false	false	20										
100153	62	4002	152	27175	175	CDR	MSC_0001241019_101112.txt	869718959	false	SMS	MT SMS	NLD	9986173287	9986173287	9845300381	9845300381				03/12/2020 15:05:00	03/12/2020 15:05:00	0	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC4	1	0					1	1	1	Ericssion							false	false	15										
100176	62	4002	175	31282	177	CDR	MSC_0001241019_101112.txt	701964819	false	SMS	MO SMS	Local	9986113289	9986113289	9367873756	9367873756				03/12/2020 16:12:00	03/12/2020 16:12:00	0	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC7	1	0					1	1	1	Ericssion							false	false	16										
100185	62	4002	184	32918	175	CDR	MSC_0001241019_101112.txt	876799087	false	SMS	MT SMS	NLD	9986173287	9986173287	7734140377	7734140377				03/12/2020 17:03:00	03/12/2020 17:03:00	0	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC6	1	0					1	1	1	Ericssion							false	false	17										
100197	62	4002	196	35086	175	CDR	MSC_0001241019_101112.txt	-997261129	false	SMS	MO SMS	NLD	9345637669	9345637669	9777453756	9777453756				03/12/2020 22:02:00	03/12/2020 22:02:00	0	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC8	1	0					1	1	1	Ericssion							false	false	22										
100054	62	4002	53	9369	174	CDR	MSC_0001241019_101112.txt	1334964629	false	Voice	MTC	NLD	9986113287	9986113287	9367873756	9367873756				03/20/2020 00:02:00	03/19/2020 23:02:00	60	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC4	1	0					1	1	1	Ericssion							false	false	0										
100085	62	4002	84	14915	176	CDR	MSC_0001241019_101112.txt	1356504053	false	Voice	MTC	Local	9986113287	9986113287	9367453756	9367453756				03/20/2020 06:01:00	03/20/2020 04:51:00	70	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC6	1	0					1	1	1	Ericssion							false	false	6										
100110	62	4002	109	19434	184	CDR	MSC_0001241019_101112.txt	2105925105	false	Voice	CF	International	9367453766	9367453766	9367853756	9367853756				03/20/2020 13:04:00	03/20/2020 11:44:00	80	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC1	1	0					1	1	1	Ericssion							false	false	13										
100121	62	4002	120	21412	176	CDR	MSC_0001241019_101112.txt	1339164276	false	Voice	MTC	Local	9986113288	9986113288	7734140377	7734140377				03/20/2020 01:12:00	03/19/2020 23:52:00	80	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC2	1	0					1	1	1	Ericssion							false	false	1										
100131	62	4002	130	23223	175	CDR	MSC_0001241019_101112.txt	1342252047	false	Voice	MOC	NLD	9986113777	9986113777	9367873756	9367873756				03/20/2020 02:01:00	03/20/2020 00:51:00	70	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC2	1	0					1	1	1	Ericssion							false	false	2										
100160	62	4002	159	28421	176	CDR	MSC_0001241019_101112.txt	1414584596	false	SMS	MT SMS	Local	9986113288	9986113288	9777453756	9777453756				03/20/2020 22:09:00	03/20/2020 22:09:00	0	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC1	1	0					1	1	1	Ericssion							false	false	22										
100175	62	4002	174	31096	185	CDR	MSC_0001241019_101112.txt	-1857407813	false	SMS	MO SMS	International	9986713287	9986713287	9845300381	9845300381				03/20/2020 20:11:00	03/20/2020 20:11:00	0	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC6	1	0					1	1	1	Ericssion							false	false	20										
100184	62	4002	183	32732	185	CDR	MSC_0001241019_101112.txt	1575379023	false	SMS	MT SMS	International	9986173287	9986173287	9777453756	9777453756				03/20/2020 19:06:00	03/20/2020 19:06:00	0	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC5	1	0					1	1	1	Ericssion							false	false	19										
100217	62	4002	216	38653	185	CDR	MSC_0001241019_101112.txt	1346184627	false	SMS	MT SMS	International	9986113289	9986113289	9845300381	9845300381				03/20/2020 03:09:00	03/20/2020 03:09:00	0	Incoming	Normal Release	Postpaid	177456192345712	9986113289	MSC8	1	0					1	1	1	Ericssion							false	false	3										
100059	62	4002	58	10263	177	CDR	MSC_0001241019_101112.txt	208798936	false	Voice	MOC	Local	9345637669	9345637669	9887453756	9887453756				03/26/2020 21:03:00	03/26/2020 19:43:00	80	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC9	1	0					1	1	1	Ericssion							false	false	21										
100073	62	4002	72	12761	178	CDR	MSC_0001241019_101112.txt	2058019536	false	Voice	MTC	Local	9986173287	9986173287	9367873756	9367873756				03/26/2020 09:10:00	03/26/2020 07:10:00	120	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC4	1	0					1	1	1	Ericssion							false	false	9										
100172	62	4002	171	30564	177	CDR	MSC_0001241019_101112.txt	1900524308	false	SMS	MO SMS	Local	9986113289	9986113289	9367853756	9367853756				03/26/2020 13:08:00	03/26/2020 13:08:00	0	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC3	1	0					1	1	1	Ericssion							false	true	13										
100173	62	4002	172	30742	176	CDR	MSC_0001241019_101112.txt	1864104054	false	SMS	MO SMS	Local	9986113287	9986113287	9845300379	9845300379				03/26/2020 03:01:00	03/26/2020 03:01:00	0	Outgoing	Normal Release	Prepaid	177456192345710	9986113287	MSC4	1	0					1	1	1	Ericssion							false	false	3										
100181	62	4002	180	32185	175	CDR	MSC_0001241019_101112.txt	-1361148388	false	SMS	MO SMS	NLD	9986713287	9986713287	9845300379	9845300379				03/26/2020 14:02:00	03/26/2020 14:02:00	0	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC2	1	0					1	1	1	Ericssion							false	false	14										
100194	62	4002	193	34548	175	CDR	MSC_0001241019_101112.txt	1922332560	false	SMS	MT SMS	NLD	9986113777	9986113777	9887453756	9887453756				03/26/2020 19:09:00	03/26/2020 19:09:00	0	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC5	1	0					1	1	1	Ericssion							false	false	19										
100210	62	4002	209	37410	175	CDR	MSC_0001241019_101112.txt	-1684562702	false	SMS	MT SMS	NLD	9367453766	9367453766	9369313756	9369313756				03/26/2020 09:12:00	03/26/2020 09:12:00	0	Incoming	Normal Release	Postpaid	177456192345709	9367453766	MSC1	1	0					1	1	1	Ericssion							false	false	9										
100239	62	4002	238	42634	186	CDR	MSC_0001241019_101112.txt	-1350407940	false	SMS	MO SMS	International	9986713287	9986713287	9887453756	9887453756				03/26/2020 17:01:00	03/26/2020 17:01:00	0	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC10	1	0					1	1	1	Ericssion							false	false	17										
100060	62	4002	59	10441	178	CDR	MSC_0001241019_101112.txt	1940384401	false	Voice	MOC	Local	9367453766	9367453766	9767453756	9767453756				03/18/2020 15:05:00	03/18/2020 14:05:00	60	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC10	1	0					1	1	1	Ericssion							false	false	15										
100077	62	4002	76	13477	184	CDR	MSC_0001241019_101112.txt	-2059368422	false	Voice	MTC	International	9986713288	9986713288	9369313756	9369313756				03/18/2020 12:05:00	03/18/2020 10:45:00	80	Incoming	Normal Release	Prepaid	177456192345716	9986713288	MSC8	1	0					1	1	1	Ericssion							false	false	12										
100123	62	4002	122	21766	174	CDR	MSC_0001241019_101112.txt	-2037587718	false	Voice	MOC	NLD	9986713288	9986713288	9767453756	9767453756				03/18/2020 18:08:00	03/18/2020 16:48:00	80	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC4	1	0					1	1	1	Ericssion							false	false	18										
100126	62	4002	125	22302	185	CDR	MSC_0001241019_101112.txt	-528960553	false	Voice	MOC	International	9345637669	9345637669	9777453756	9777453756				03/18/2020 08:07:00	03/18/2020 07:29:00	38	Outgoing	Normal Release	Postpaid	177456192345708	9345637669	MSC7	1	0					1	1	1	Ericssion							false	false	8										
100134	62	4002	133	23770	175	CDR	MSC_0001241019_101112.txt	-2084507877	false	Voice	MTC	NLD	9986713287	9986713287	9887453756	9887453756				03/18/2020 05:06:00	03/18/2020 04:06:00	60	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC5	1	0					1	1	1	Ericssion							false	false	5										
100147	62	4002	146	26098	174	CDR	MSC_0001241019_101112.txt	1183704084	false	Voice	MTC	NLD	9986113288	9986113288	9845300381	9845300381				03/18/2020 06:01:00	03/18/2020 05:01:00	60	Incoming	Normal Release	Prepaid	177456192345711	9986113288	MSC8	1	0					1	1	1	Ericssion							false	false	6										
100063	62	4002	62	10973	176	CDR	MSC_0001241019_101112.txt	917939578	false	Voice	MOC	Local	9986713288	9986713288	9845300381	9845300381				03/03/2020 06:04:00	03/03/2020 05:04:00	60	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC3	1	0					1	1	1	Ericssion							false	true	6										
100187	62	4002	186	33272	177	CDR	MSC_0001241019_101112.txt	619605105	false	SMS	MO SMS	Local	9367453766	9367453766	9367453756	9367453756				03/03/2020 08:12:00	03/03/2020 08:12:00	0	Outgoing	Normal Release	Postpaid	177456192345709	9367453766	MSC8	1	0					1	1	1	Ericssion							false	false	8										
100190	62	4002	189	33814	185	CDR	MSC_0001241019_101112.txt	-68287761	false	SMS	MO SMS	International	9986113777	9986113777	9845300381	9845300381				03/03/2020 18:12:00	03/03/2020 18:12:00	0	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC1	1	0					1	1	1	Ericssion							false	false	18										
100196	62	4002	195	34900	185	CDR	MSC_0001241019_101112.txt	968459419	false	SMS	MT SMS	International	9986713287	9986713287	9367453756	9367453756				03/03/2020 20:06:00	03/03/2020 20:06:00	0	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC7	1	0					1	1	1	Ericssion							false	false	20										
100231	62	4002	230	41181	177	CDR	MSC_0001241019_101112.txt	-100687761	false	SMS	MO SMS	Local	9986113777	9986113777	9367853756	9367853756				03/03/2020 09:12:00	03/03/2020 09:12:00	0	Outgoing	Normal Release	Postpaid	177456192345713	9986113777	MSC2	1	0					1	1	1	Ericssion							false	false	9										
100256	62	4002	255	45688	176	CDR	MSC_0001241019_101112.txt	-1569574247	false	Voice	MTC	Local	9976713277	9976713277	9745300371	9745300371				03/03/2020 06:04:00	03/03/2020 05:04:00	60	Outgoing	Normal Release	Prepaid	177456192345716	9986713288	MSC3	1	0					1	1	1	Ericssion							false	true	6										
100081	62	4002	80	14209	175	CDR	MSC_0001241019_101112.txt	1830739024	false	Voice	MTC	NLD	9986173287	9986173287	7734140377	7734140377				03/23/2020 18:02:00	03/23/2020 16:42:00	80	Incoming	Normal Release	Postpaid	177456192345714	9986173287	MSC2	1	0					1	1	1	Ericssion							false	false	18										
100109	62	4002	108	19248	185	CDR	MSC_0001241019_101112.txt	1601724789	false	Voice	CF	International	9986113288	9986113288	9777453756	9777453756				03/23/2020 02:08:00	03/23/2020 00:08:00	120	Outgoing	Normal Release	Prepaid	177456192345711	9986113288	MSC10	1	0					1	1	1	Ericssion							false	false	2										
100101	62	4002	100	17792	178	CDR	MSC_0001241019_101112.txt	-1976327879	false	Voice	MTC	Local	9986713289	9986713289	9845300379	9845300379				03/19/2020 11:09:00	03/19/2020 09:09:00	120	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC2	1	0					1	1	1	Ericssion							false	false	11										
100127	62	4002	126	22488	184	CDR	MSC_0001241019_101112.txt	1273764629	false	Voice	MTC	International	9986113287	9986113287	9369313756	9369313756				03/19/2020 07:02:00	03/19/2020 06:24:00	38	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC8	1	0					1	1	1	Ericssion							false	false	7										
100144	62	4002	143	25547	186	CDR	MSC_0001241019_101112.txt	1277604691	false	Voice	MOC	International	9986113289	9986113289	9887453756	9887453756				03/19/2020 08:06:00	03/19/2020 06:06:00	120	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC5	1	0					1	1	1	Ericssion							false	false	8										
100159	62	4002	158	28242	178	CDR	MSC_0001241019_101112.txt	1256272751	false	SMS	MT SMS	Local	9986113777	9986113777	9367853756	9367853756				03/19/2020 02:08:00	03/19/2020 02:08:00	0	Incoming	Normal Release	Postpaid	177456192345713	9986113777	MSC10	1	0					1	1	1	Ericssion							false	false	2										
100177	62	4002	176	31460	175	CDR	MSC_0001241019_101112.txt	1303164819	false	SMS	MO SMS	NLD	9986113289	9986113289	9845300381	9845300381				03/19/2020 15:12:00	03/19/2020 15:12:00	0	Outgoing	Normal Release	Postpaid	177456192345712	9986113289	MSC8	1	0					1	1	1	Ericssion							false	false	15										
100224	62	4002	223	39919	184	CDR	MSC_0001241019_101112.txt	1270224693	false	SMS	MT SMS	International	9986113287	9986113287	9367873756	9367873756				03/19/2020 06:03:00	03/19/2020 06:03:00	0	Incoming	Normal Release	Prepaid	177456192345710	9986113287	MSC5	1	0					1	1	1	Ericssion							false	false	6										
100227	62	4002	226	40455	185	CDR	MSC_0001241019_101112.txt	-1997748261	false	SMS	MT SMS	International	9986713287	9986713287	9767453756	9767453756				03/19/2020 05:12:00	03/19/2020 05:12:00	0	Incoming	Normal Release	Postpaid	177456192345715	9986713287	MSC8	1	0					1	1	1	Ericssion							false	false	5										
100245	62	4002	244	43718	185	CDR	MSC_0001241019_101112.txt	-1951548327	false	MMS	MT MMS	International	9986713289	9986713289	9777453756	9777453756				03/19/2020 18:02:00	03/19/2020 18:02:00	0	Incoming	Normal Release	Postpaid	177456192345717	9986713289	MSC6	1	0					1	1	1	Ericssion							false	false	18										
100135	62	4002	134	23946	175	CDR	MSC_0001241019_101112.txt	68638936	false	Voice	MTC	NLD	9345637669	9345637669	9845300381	9845300381				03/25/2020 06:07:00	03/25/2020 05:07:00	60	Incoming	Normal Release	Postpaid	177456192345708	9345637669	MSC6	1	0					1	1	1	Ericssion							false	false	6										
100137	62	4002	136	24300	177	CDR	MSC_0001241019_101112.txt	-1415087812	false	Voice	MOC	Local	9986713287	9986713287	9367853756	9367853756				03/25/2020 23:03:00	03/25/2020 22:03:00	60	Outgoing	Normal Release	Postpaid	177456192345715	9986713287	MSC8	1	0					1	1	1	Ericssion							false	false	23										
